Specie;Directory;FileName;metadata_numero;metadata_especie;HierarchicalSubject
Meles meles;~/WI_speciesfolder/Meles meles;Tejon - copia (77).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (76).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejón (4) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejón (5) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejón - copia (2).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (245) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (244) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (242) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (241) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (237) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (238) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (234) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (233) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (230) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (226) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (229) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (75).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (224) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (225) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (223) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (222) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (73).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (221) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (33).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (71).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (217) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (70).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;TEJON (216) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;TEJON (215) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;TEJON (214) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;TEJON - copia (69).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejon - copia (67).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (213) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (211) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (212) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (209) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (210) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (208) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (207) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (205) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (206) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (204) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (202) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (203) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (200) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (201) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (199) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;TEJONI - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (196) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (198) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (195) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (191) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (192) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (188) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (187) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (183) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (184) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (180) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (177) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (178) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (174) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (30).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (173) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejon - copia (66).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (169) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (168) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (64).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (166) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (63).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejon (165) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejon - copia (62).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (61).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;TEJON - copia (59).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;I13 Tejon 16.9.11.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (164) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (163) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (162) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (58).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;TEJON - copia (57).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (56).JPG;2;Meles_meles;numero|2, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (55).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (54).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (53).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (52).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (161) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;A100 Tejon 6.9.11 (4) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (160) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (159) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (51).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejon - copia (50).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;Tejon (158) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (157) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (49).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (154) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (155) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (153) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (152) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (48).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (47).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (46).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;IM000019_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0084_Tejón - copia (3).JPG;2;Meles_meles;numero|2, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0013_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0139_Tejón - copia (3).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0151_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0010_Tejón - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;IMAG0357_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0295_Tejón - copia (3).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0076_Tejón - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0002_Tejón - copia (3).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0104_Tejón - copia (3).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;IMAG0133_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0154_Tejón - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0040_Tejón - copia (3).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0085_Tejón - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0502_Tejón - copia (3).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;IMAG0225_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0257_Tejón - copia (3).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0566_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0112_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0199_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2622-TEJON(24.04.12)1.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2623-TEJON(24.04.12)2.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2624-TEJON(24.04.12)3.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;IMAG0067_Tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;PICT0395_Tejón - copia (3).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2869-TEJON(06.06.12)1.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2870-TEJON(06.06.12)2.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2871-TEJON(06.06.12)3.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2900-TEJON(11.06.12)1.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2901-TEJON(11.06.12)2.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2924-TEJON(15.06.12)1.1.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2928-TEJON(16.06.12)1.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2929-TEJON(16.06.12)2.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2930-TEJON(16.06.12)3.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2942-TEJON(18.06.12)1.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2943-TEJON(18.06.12)2.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2944-TEJON(18.06.12)3.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2945-TEJON(18.06.12)1.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2946-TEJON(18.06.12)2.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (150) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (149) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (45).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2959-TEJON(21.06.12)1.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2960-TEJON(21.06.12)2.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2967-TEJON(22.06.12)1.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2968-TEJON(22.06.12)2.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2969-TEJON(22.06.12)3.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2970-TEJON(22.06.12)4.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2971-TEJON(22.06.12)5.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2972-TEJON(22.06.12)6.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2973-TEJON(22.06.12)7.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2974-TEJON(22.06.12)8.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2975-TEJON(22.06.12)9.9.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL2985-TEJON(25.06.12)1.1.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (145) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (146) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (142) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (141) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (138) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (43).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3027-TEJON(30.06.12)1.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3028-TEJON(30.06.12)2.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3029-TEJON(30.06.12)3.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3049-TEJON(06.07.12)1.1.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;NV06 Tejon 12.7.12 1.1.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;NV06 Tejon 13.7.12 1.1.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (137) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (134) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (41).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3182-TEJON(28.07.12)1.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3183-TEJON(28.07.12)2.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3184-TEJON(28.07.12)3.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3211-TEJON(03.08.12)1.1.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3213-TEJON(03.08.12)1.1.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;IMAG0499_tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;IMAG0677_tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;IMAG0219_tejón.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3218-TEJON(10.08.12)1.1.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (133) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (132) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon - copia (39).JPG;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3233-TEJON(16.08.12)1.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3234-TEJON(16.08.12)2.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3279-TEJON(24.08.12)1.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3280-TEJON(24.08.12)2.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3281-TEJON(24.08.12)3.3.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3282-TEJON(24.08.12)1.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3283-TEJON(24.08.12)2.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3284-TEJON(24.08.12)1.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;CASCOL3285-TEJON(24.08.12)2.2.jpg;1;Meles_meles;numero|1, especie|tejon
Meles meles;~/WI_speciesfolder/Meles meles;tejon (131) - copia.JPG;1;Meles_meles;numero|1, especie|tejon
